Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
3561,2023-03-28,2023,,Production Technician II,BPC,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone C,37,35-44,0.43,<1 yr,MA,Exceeds,3,4,4,5,Technical Skills,External,Passed,5,1552.28
3563,2019-01-01,2019,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,34,25-34,4.67,4+ yrs,MA,Fully Meets,3,1,2,2,Leadership Development,External,Passed,4,1637.96
3564,2019-01-26,2019,2021-11-08 21:57:28.944491112,Production Technician II,SVG,Production,Aerial,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Temporary,Zone C,41,35-44,4.6,4+ yrs,MA,Fully Meets,3,2,4,3,Technical Skills,External,Incomplete,4,1246.27
3565,2021-09-11,2021,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone B,37,35-44,1.97,1-2 yrs,MA,Fully Meets,3,3,3,2,Project Management,External,Completed,4,1274.52
3566,2021-09-26,2021,,Production Technician II,PL,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone A,51,45-54,1.93,1-2 yrs,MA,Fully Meets,3,1,1,3,Communication Skills,Internal,Incomplete,2,593.97
3567,2023-03-04,2023,,Production Technician I,EW,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone C,34,25-34,0.5,<1 yr,MA,Fully Meets,3,1,1,2,Customer Service,Internal,Failed,5,517.39
3568,2023-07-11,2023,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,27,25-34,0.14,<1 yr,MA,Fully Meets,2,2,1,1,Project Management,Internal,Failed,2,614.99
3569,2019-02-09,2019,,Production Technician I,MSC,Production,Catv,Active,0,,,,Part-Time,Temporary,Zone B,40,35-44,4.56,4+ yrs,MA,Fully Meets,2,5,3,4,Technical Skills,External,Passed,4,1249.04
3570,2019-04-19,2019,,Production Technician II,TNS,Production,Fielders,Active,0,,,,Full-Time,Temporary,Zone B,40,35-44,4.37,4+ yrs,MA,Fully Meets,2,3,1,2,Project Management,External,Passed,2,1224.23
3571,2022-07-07,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,48,45-54,1.15,1-2 yrs,MA,Exceeds,5,5,5,3,Project Management,External,Failed,3,1022.21
3572,2019-03-12,2019,,Production Technician I,WBL,Production,Fielders,Active,0,,,,Contract,Part-Time,Zone A,46,45-54,4.47,4+ yrs,MA,Fully Meets,3,4,4,3,Leadership Development,Internal,Passed,5,1070.98
3573,2020-03-09,2020,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,41,35-44,3.48,3-4 yrs,MA,Fully Meets,4,3,3,3,Customer Service,Internal,Completed,4,442.06
3575,2021-04-28,2021,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,50,45-54,2.34,2-3 yrs,MA,Fully Meets,4,3,3,4,Technical Skills,Internal,Failed,3,1067.47
3576,2021-07-21,2021,,Production Technician II,PL,Production,Engineers,Active,0,,,,Full-Time,Full-Time,Zone B,27,25-34,2.11,2-3 yrs,MA,Fully Meets,3,2,3,3,Project Management,External,Completed,5,839.93
3577,2019-09-15,2019,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,33,25-34,3.96,3-4 yrs,MA,Fully Meets,2,3,3,1,Communication Skills,Internal,Completed,5,427.33
3578,2019-05-04,2019,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,31,25-34,4.33,4+ yrs,MA,Fully Meets,2,3,4,3,Project Management,External,Passed,5,1124.77
3579,2021-05-20,2021,,Production Technician II,BPC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,34,25-34,2.28,2-3 yrs,MA,Fully Meets,3,3,1,3,Communication Skills,External,Passed,2,535.38
3580,2019-12-16,2019,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,27,25-34,3.71,3-4 yrs,MA,Fully Meets,2,1,2,3,Communication Skills,Internal,Failed,5,356.41
3581,2020-11-20,2020,,Production Technician I,SVG,Production,Wireline Construction,Active,0,,,,Full-Time,Part-Time,Zone A,43,35-44,2.78,2-3 yrs,MA,Fully Meets,2,3,3,2,Communication Skills,External,Completed,1,697.29
3582,2020-08-19,2020,,Production Technician I,TNS,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone B,36,35-44,3.03,3-4 yrs,MA,Fully Meets,2,2,2,2,Communication Skills,Internal,Failed,4,338.28
3583,2021-04-28,2021,2022-02-07 04:43:31.835519313,Production Technician I,WBL,Production,Field Operations,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Temporary,Zone C,25,25-34,2.34,2-3 yrs,MA,Exceeds,5,3,5,5,Communication Skills,Internal,Completed,4,443.58
3584,2020-08-14,2020,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,29,25-34,3.05,3-4 yrs,MA,Fully Meets,4,3,3,2,Technical Skills,External,Completed,5,1615.9
3585,2021-12-22,2021,,Production Technician I,CCDR,Production,Yard (Material Handling),Active,0,,,,Full-Time,Full-Time,Zone A,40,35-44,1.69,1-2 yrs,MA,Fully Meets,4,5,4,3,Communication Skills,Internal,Passed,4,442.52
3586,2019-02-01,2019,,Production Technician I,EW,Production,People Services,Active,0,,,,Part-Time,Full-Time,Zone B,46,45-54,4.58,4+ yrs,MA,Fully Meets,3,5,4,3,Communication Skills,External,Incomplete,1,724.52
3587,2021-05-10,2021,,Production Technician I,MSC,Production,General - Eng,Active,0,,,,Full-Time,Temporary,Zone B,54,45-54,2.31,2-3 yrs,MA,Fully Meets,4,3,4,3,Leadership Development,External,Incomplete,5,1375.58
3588,2019-06-25,2019,,Production Technician I,NEL,Production,Shop (Fleet),Active,0,,,,Full-Time,Full-Time,Zone C,63,55-64,4.19,4+ yrs,MA,Fully Meets,3,1,1,3,Communication Skills,External,Failed,1,503.47
3589,2019-04-25,2019,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,42,35-44,4.35,4+ yrs,MA,Needs Improvement,2,1,2,2,Communication Skills,Internal,Passed,4,395.74
3593,2020-05-30,2020,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,30,25-34,3.26,3-4 yrs,MA,Fully Meets,3,3,1,2,Project Management,Internal,Completed,3,1482.71
3594,2018-12-11,2018,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,22,<25,4.72,4+ yrs,MA,Exceeds,4,5,4,5,Leadership Development,Internal,Passed,5,1369.64
3595,2020-09-22,2020,,Production Technician I,WBL,Production,Engineers,Active,0,,,,Contract,Temporary,Zone A,40,35-44,2.94,2-3 yrs,MA,Fully Meets,3,2,2,2,Technical Skills,External,Passed,2,1606.4
3596,2019-07-28,2019,,Production Technician I,NEL,Production,Splicing,Active,0,,,,Part-Time,Full-Time,Zone C,32,25-34,4.1,4+ yrs,MA,Fully Meets,4,4,4,5,Technical Skills,Internal,Completed,2,1181.04
3598,2018-09-28,2018,,Production Technician II,SVG,Production,Project Management - Eng,Active,0,,,,Part-Time,Full-Time,Zone A,35,35-44,4.93,4+ yrs,MA,Fully Meets,3,2,4,4,Technical Skills,Internal,Failed,3,1065.0
3599,2020-04-12,2020,,Production Technician II,TNS,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,33,25-34,3.39,3-4 yrs,MA,Exceeds,4,5,5,5,Leadership Development,Internal,Incomplete,5,1509.9
3600,2022-11-01,2022,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,35,35-44,0.83,<1 yr,MA,Fully Meets,3,1,4,2,Leadership Development,Internal,Incomplete,4,892.69
3601,2022-11-21,2022,,Production Technician II,BPC,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone B,46,45-54,0.78,<1 yr,MA,Fully Meets,4,5,5,4,Project Management,External,Completed,1,1163.59
3602,2021-04-11,2021,,Production Technician II,CCDR,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone B,39,35-44,2.39,2-3 yrs,MA,Fully Meets,2,1,4,2,Technical Skills,External,Incomplete,1,1531.08
3603,2018-11-29,2018,,Production Technician II,EW,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,38,35-44,4.76,4+ yrs,MA,Exceeds,3,2,2,2,Technical Skills,External,Passed,3,1702.76
3604,2019-01-16,2019,2023-03-19 12:02:00.517740743,Production Technician II,MSC,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Part-Time,Full-Time,Zone B,30,25-34,4.62,4+ yrs,MA,Fully Meets,3,1,1,1,Project Management,External,Incomplete,3,899.09
3605,2019-09-18,2019,,Production Technician I,CCDR,Production,Engineers,Active,0,,,,Contract,Temporary,Zone C,24,<25,3.95,3-4 yrs,MA,Fully Meets,4,5,4,5,Communication Skills,External,Completed,2,477.76
3606,2019-08-01,2019,,Production Technician I,SVG,Production,Billable Consultants,Active,0,,,,Part-Time,Full-Time,Zone C,34,25-34,4.08,4+ yrs,MA,Exceeds,3,4,3,4,Project Management,Internal,Passed,2,682.6
3607,2019-06-18,2019,,Production Technician I,EW,Production,Project Management - Con,Active,0,,,,Full-Time,Full-Time,Zone A,38,35-44,4.21,4+ yrs,MA,Needs Improvement,3,4,3,1,Customer Service,External,Failed,4,771.2
3608,2019-02-13,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,54,45-54,4.55,4+ yrs,MA,Fully Meets,3,5,3,5,Project Management,External,Failed,3,1219.25
3609,2021-06-02,2021,,Production Technician I,TNS,Production,Shop (Fleet),Active,0,,,,Contract,Full-Time,Zone B,38,35-44,2.25,2-3 yrs,MA,Fully Meets,3,4,3,3,Customer Service,Internal,Passed,4,438.28
3610,2018-10-11,2018,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,47,45-54,4.89,4+ yrs,MA,Fully Meets,4,5,5,3,Customer Service,Internal,Incomplete,4,733.92
3611,2021-03-09,2021,,Production Technician I,WBL,Production,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone C,33,25-34,2.48,2-3 yrs,MA,Fully Meets,3,2,1,1,Customer Service,Internal,Passed,1,547.51
3612,2022-01-23,2022,2023-04-04 11:23:15.501562699,Production Technician I,NEL,Production,Field Operations,Terminated,1,Involuntary,Attendance,,Contract,Part-Time,Zone A,27,25-34,1.6,1-2 yrs,MA,PIP,2,2,3,3,Leadership Development,External,Failed,2,1725.65
3613,2019-02-24,2019,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,31,25-34,4.52,4+ yrs,MA,Fully Meets,3,3,3,4,Customer Service,Internal,Failed,1,500.92
3614,2020-01-08,2020,,Production Technician I,BPC,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone B,32,25-34,3.65,3-4 yrs,MA,Fully Meets,1,2,2,1,Leadership Development,External,Incomplete,3,1995.19
3616,2022-02-12,2022,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone C,55,55-64,1.55,1-2 yrs,MA,Fully Meets,2,4,3,4,Customer Service,Internal,Completed,4,557.77
3617,2023-02-01,2023,,Production Technician I,EW,Production,Wireline Construction,Active,0,,,,Full-Time,Full-Time,Zone C,29,25-34,0.58,<1 yr,MA,Needs Improvement,2,1,3,3,Customer Service,Internal,Passed,5,730.7
3618,2023-02-04,2023,2023-08-17 11:34:36.690986807,Production Technician I,MSC,Production,Splicing,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Temporary,Zone B,43,35-44,0.57,<1 yr,MA,Fully Meets,4,2,2,3,Leadership Development,External,Completed,3,1356.28
3619,2023-03-23,2023,,Production Technician I,TNS,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,29,25-34,0.44,<1 yr,MA,Fully Meets,3,4,3,5,Project Management,Internal,Completed,2,620.86
3620,2023-03-22,2023,,Production Technician I,PYZ,Production,General - Eng,Active,0,,,,Part-Time,Temporary,Zone A,44,35-44,0.45,<1 yr,MA,Fully Meets,2,3,1,2,Technical Skills,Internal,Completed,3,919.04
3621,2018-11-28,2018,,Production Technician I,WBL,Production,Wireless,Active,0,,,,Contract,Full-Time,Zone A,42,35-44,4.76,4+ yrs,MA,Fully Meets,2,2,2,3,Leadership Development,External,Passed,3,1864.24
3622,2020-07-09,2020,,Production Technician II,SVG,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,37,35-44,3.15,3-4 yrs,MA,Fully Meets,3,4,4,2,Project Management,External,Completed,1,1024.9
3623,2019-02-11,2019,,Production Technician II,EW,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone A,38,35-44,4.55,4+ yrs,MA,Exceeds,5,5,3,4,Project Management,External,Failed,2,1391.58
3624,2020-01-09,2020,,Production Technician II,MSC,Production,Technology / It,Active,0,,,,Part-Time,Part-Time,Zone B,33,25-34,3.64,3-4 yrs,MA,Needs Improvement,2,3,2,3,Communication Skills,External,Passed,5,540.8
3625,2021-11-11,2021,2023-07-21 08:11:24.216492989,Production Technician II,TNS,Production,Engineers,Terminated,1,Voluntary,Compensation,,Contract,Part-Time,Zone B,41,35-44,1.8,1-2 yrs,MA,Needs Improvement,2,3,2,1,Technical Skills,External,Incomplete,2,1722.26
3626,2021-05-15,2021,,Production Technician II,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,34,25-34,2.3,2-3 yrs,MA,Fully Meets,5,3,4,3,Communication Skills,Internal,Failed,2,370.28
3627,2019-08-21,2019,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,28,25-34,4.03,4+ yrs,MA,Fully Meets,2,4,3,3,Leadership Development,Internal,Completed,5,1546.65
3628,2020-09-18,2020,2022-07-22 19:59:10.622234497,Production Technician II,NEL,Production,Engineers,Terminated,1,Voluntary,Career growth,,Contract,Part-Time,Zone B,27,25-34,2.95,2-3 yrs,MA,Needs Improvement,2,1,1,1,Leadership Development,Internal,Failed,4,1599.34
3629,2022-08-27,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,38,35-44,1.01,1-2 yrs,MA,Fully Meets,2,1,1,1,Technical Skills,Internal,Failed,1,948.5
3630,2019-02-23,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,52,45-54,4.52,4+ yrs,MA,Fully Meets,3,4,4,5,Technical Skills,Internal,Passed,5,1146.73
3631,2022-08-08,2022,,Production Technician I,EW,Production,Wireline Construction,Active,0,,,,Contract,Full-Time,Zone C,38,35-44,1.07,1-2 yrs,MA,Fully Meets,3,4,4,2,Customer Service,Internal,Incomplete,1,545.67
3632,2022-09-24,2022,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,36,35-44,0.94,<1 yr,MA,Fully Meets,3,2,2,1,Technical Skills,Internal,Failed,2,1152.34
3633,2022-03-21,2022,2023-06-25 15:44:54.946548205,Production Technician I,BPC,Production,Aerial,Terminated,1,Involuntary,Restructuring,,Contract,Temporary,Zone B,39,35-44,1.45,1-2 yrs,MA,Fully Meets,3,4,2,1,Communication Skills,Internal,Passed,3,541.85
3634,2023-06-23,2023,,Production Technician I,PYZ,Production,General - Sga,Active,0,,,,Part-Time,Full-Time,Zone B,47,45-54,0.19,<1 yr,MA,Fully Meets,2,2,3,3,Technical Skills,External,Incomplete,3,1688.89
3635,2020-10-26,2020,,Production Technician I,WBL,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone C,40,35-44,2.85,2-3 yrs,MA,Fully Meets,3,5,3,4,Technical Skills,External,Incomplete,2,1554.94
3636,2020-01-29,2020,2022-11-26 20:18:35.727024841,Production Technician I,NEL,Production,Catv,Terminated,1,Voluntary,Work-life balance,Regrettable,Contract,Temporary,Zone B,35,35-44,3.59,3-4 yrs,MA,Fully Meets,2,1,3,1,Communication Skills,External,Incomplete,3,654.09
3637,2022-04-23,2022,,Production Technician I,PL,Production,Aerial,Active,0,,,,Full-Time,Full-Time,Zone C,46,45-54,1.36,1-2 yrs,MA,Fully Meets,3,2,3,1,Project Management,External,Failed,4,880.9
3638,2023-06-15,2023,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,0.21,<1 yr,MA,Fully Meets,3,1,3,2,Customer Service,Internal,Failed,3,516.18
3640,2023-01-07,2023,2023-05-08 14:54:59.223973803,Production Technician I,SVG,Production,Field Operations,Terminated,1,Voluntary,Better opportunity,Regrettable,Contract,Temporary,Zone A,49,45-54,0.65,<1 yr,MA,Exceeds,3,3,1,2,Communication Skills,External,Incomplete,1,476.1
3643,2020-04-16,2020,,Production Technician I,TNS,Production,Catv,Active,0,,,,Full-Time,Full-Time,Zone A,40,35-44,3.38,3-4 yrs,MA,Exceeds,4,3,5,3,Leadership Development,Internal,Failed,4,1245.92
3644,2022-06-16,2022,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,26,25-34,1.21,1-2 yrs,MA,Fully Meets,2,1,2,1,Technical Skills,Internal,Passed,1,1283.79
3645,2019-07-22,2019,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,27,25-34,4.11,4+ yrs,MA,Fully Meets,4,4,3,3,Leadership Development,External,Completed,5,1685.36
3646,2023-04-22,2023,,Production Technician II,SVG,Production,Splicing,Active,0,,,,Part-Time,Full-Time,Zone A,50,45-54,0.36,<1 yr,MA,Fully Meets,4,4,4,4,Communication Skills,External,Failed,4,369.77
3647,2020-12-28,2020,,Production Technician II,EW,Production,Engineers,Active,0,,,,Part-Time,Part-Time,Zone A,52,45-54,2.67,2-3 yrs,MA,Exceeds,5,4,4,3,Technical Skills,Internal,Completed,4,869.68
3648,2022-02-23,2022,,Production Technician II,MSC,Production,Aerial,Active,0,,,,Contract,Full-Time,Zone A,35,35-44,1.52,1-2 yrs,MA,Fully Meets,3,2,4,3,Leadership Development,Internal,Incomplete,2,1387.83
3649,2022-08-13,2022,,Production Technician II,TNS,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,33,25-34,1.05,1-2 yrs,MA,Fully Meets,4,2,2,1,Leadership Development,External,Passed,4,1531.44
3650,2019-10-03,2019,,Production Technician II,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,51,45-54,3.91,3-4 yrs,MA,Fully Meets,2,2,2,4,Communication Skills,External,Failed,4,668.46
3651,2019-10-14,2019,,Production Technician II,WBL,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone C,29,25-34,3.88,3-4 yrs,MA,Fully Meets,3,3,1,2,Leadership Development,Internal,Incomplete,4,1005.86
3652,2019-08-30,2019,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone C,31,25-34,4.01,4+ yrs,MA,Exceeds,5,5,5,4,Communication Skills,External,Incomplete,3,621.79
3653,2021-02-04,2021,2022-12-21 08:14:13.415023944,Production Technician I,PL,Production,General - Con,Terminated,1,Voluntary,Relocation,Regrettable,Contract,Part-Time,Zone B,43,35-44,2.57,2-3 yrs,MA,Fully Meets,3,3,3,3,Customer Service,External,Completed,1,758.76
3654,2022-11-23,2022,,Production Technician I,PYZ,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone A,33,25-34,0.77,<1 yr,MA,Fully Meets,2,3,2,1,Project Management,Internal,Completed,4,945.29
3655,2023-02-25,2023,,Production Technician I,SVG,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone C,36,35-44,0.51,<1 yr,MA,Fully Meets,2,3,2,1,Technical Skills,External,Failed,1,1259.81
3656,2019-12-15,2019,,Production Technician I,TNS,Production,Underground,Active,0,,,,Part-Time,Part-Time,Zone B,37,35-44,3.71,3-4 yrs,MA,Fully Meets,3,3,3,3,Project Management,Internal,Passed,4,943.57
3657,2021-08-29,2021,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,40,35-44,2.01,2-3 yrs,MA,PIP,1,3,1,1,Project Management,External,Failed,1,1451.84
3658,2022-11-04,2022,2023-08-15 14:19:57.234381859,Production Technician I,BPC,Production,Project Management - Con,Terminated,1,Involuntary,Restructuring,,Part-Time,Temporary,Zone C,48,45-54,0.82,<1 yr,MA,Needs Improvement,3,4,3,3,Leadership Development,External,Failed,2,1120.94
3659,2019-10-02,2019,2022-11-30 01:10:36.566517639,Production Technician I,CCDR,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Full-Time,Part-Time,Zone A,39,35-44,3.92,3-4 yrs,MA,Fully Meets,4,5,5,1,Leadership Development,External,Passed,5,1703.28
3660,2019-05-24,2019,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,44,35-44,4.27,4+ yrs,MA,Fully Meets,3,5,3,5,Leadership Development,Internal,Passed,4,903.03
3661,2022-02-28,2022,,Production Technician I,MSC,Production,Executive,Active,0,,,,Contract,Temporary,Zone C,22,<25,1.51,1-2 yrs,MA,Fully Meets,3,4,4,4,Customer Service,External,Incomplete,2,601.3
3662,2023-06-13,2023,,Production Technician I,NEL,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone B,36,35-44,0.22,<1 yr,MA,Fully Meets,3,3,4,4,Customer Service,Internal,Failed,1,452.0
3665,2019-11-22,2019,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,31,25-34,3.78,3-4 yrs,MA,Fully Meets,2,2,2,1,Project Management,Internal,Passed,3,810.25
3666,2022-04-29,2022,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,26,25-34,1.34,1-2 yrs,MA,Fully Meets,2,3,1,1,Project Management,Internal,Incomplete,3,877.66
3667,2022-12-11,2022,,Production Technician I,WBL,Production,Billable Consultants,Active,0,,,,Part-Time,Temporary,Zone B,29,25-34,0.72,<1 yr,MA,Fully Meets,3,3,1,3,Leadership Development,Internal,Failed,3,1471.14
3668,2023-08-06,2023,,Production Technician I,BPC,Production,Underground,Active,0,,,,Full-Time,Full-Time,Zone C,33,25-34,0.07,<1 yr,MA,Fully Meets,2,2,1,5,Customer Service,External,Passed,4,736.17
3669,2020-03-28,2020,,Production Technician I,CCDR,Production,Finance & Accounting,Active,0,,,,Contract,Temporary,Zone A,46,45-54,3.43,3-4 yrs,MA,Fully Meets,4,2,1,2,Project Management,Internal,Incomplete,1,925.71
3670,2022-08-11,2022,,Production Technician II,SVG,Production,Billable Consultants,Active,0,,,,Full-Time,Full-Time,Zone A,25,25-34,1.06,1-2 yrs,MA,Fully Meets,2,2,3,3,Project Management,External,Failed,5,911.67
3671,2023-01-26,2023,,Production Technician II,EW,Production,Splicing,Active,0,,,,Part-Time,Temporary,Zone A,37,35-44,0.6,<1 yr,MA,Fully Meets,2,2,2,2,Communication Skills,External,Failed,4,702.11
3672,2019-01-14,2019,,Production Technician II,MSC,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,35,35-44,4.63,4+ yrs,MA,Fully Meets,4,2,2,1,Project Management,External,Incomplete,1,611.65
3673,2022-06-11,2022,,Production Technician II,TNS,Production,People Services,Active,0,,,,Full-Time,Temporary,Zone B,34,25-34,1.22,1-2 yrs,MA,Needs Improvement,3,4,1,3,Customer Service,External,Completed,3,924.02
3674,2020-06-25,2020,,Production Technician II,BPC,Production,Engineers,Active,0,,,,Part-Time,Part-Time,Zone C,46,45-54,3.18,3-4 yrs,MA,Fully Meets,3,4,2,2,Project Management,Internal,Passed,2,1045.03
3675,2020-06-08,2020,2022-12-01 02:06:08.554940712,Production Technician II,CCDR,Production,Engineers,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Full-Time,Zone C,43,35-44,3.23,3-4 yrs,MA,Fully Meets,3,3,3,1,Customer Service,Internal,Passed,5,595.16
